STATE,Pesticide Code,Pesticide Name,Average_Concentration
WA,175,Ethoprop,0.0054
WA,176,Tetrachlorvinphos,0.0003
WA,178,Omethoate,0.04168957345971564
WA,180,Carbofuran,0.0199375
WA,181,Metribuzin,0.02418666666666667
WA,189,Phorate sulfone,0.01675
WA,190,Phorate sulfoxide,0.07133333333333333
WA,192,Benomyl,0.38203888888888893
WA,197,Methidathion,0.01025
WA,200,EPTC,0.02678333333333333
WA,204,Acephate,0.12782771535580525
WA,208,Malathion oxygen analog,0.0031550000000000003
WA,216,Disulfoton sulfone,0.037
WA,219,Oxydemeton methyl,0.016047619047619047
WA,222,Permethrin cis,0.3065444444444444
WA,223,Permethrin trans,0.3379765864332604
WA,224,Profenofos,0.0026
WA,226,Demeton-S sulfone,0.005
WA,228,Cyanazine,2.8
WA,230,Pendimethalin,0.011025581395348838
WA,231,Iprodione metabolite isomer,0.47743076923076927
WA,232,Cycloate,0.0048111111111111115
WA,235,Chlorpyrifos methyl,0.029910937500000002
WA,237,Phosmet oxygen analog,0.20600000000000002
WA,239,Bensulide,0.018000000000000002
WA,245,Oxydemeton methyl sulfone,0.04591666666666667
WA,249,Prometryn,0.14927727272727273
WA,253,"Dicofol o,p'",0.015807142857142856
WA,254,"Dicofol p,p'",0.11008103448275863
WA,255,Cyromazine,0.061264285714285716
WA,264,Propiconazole,0.06414962406015037
WA,271,Fenarimol,0.024
WA,275,"Methoxychlor p,p'",0.014333333333333332
WA,276,Methoxychlor olefin,0.002
WA,283,Metolachlor,0.50136
WA,297,Fluvalinate,0.004257142857142857
WA,300,DDE,0.027796747967479676
WA,304,Quintozene (PCNB),0.008566666666666667
WA,305,Atrazine,5.506779661016949
WA,321,Hexachlorobenzene (HCB),0.00029473684210526316
WA,338,Dichlorvos (DDVP),0.05113529411764706
WA,341,Propanil,0.057300000000000004
WA,349,Oxychlordane,0.0026
WA,351,Pentachloroaniline (PCA),0.004261538461538462
WA,352,Mirex,0.002
WA,382,1-Naphthol,0.13243829787234043
WA,387,Pentachlorobenzene (PCB),0.005399999999999999
WA,388,Pentachlorophenyl methyl sulfide,0.0012666666666666666
WA,512,3-Hydroxycarbofuran,0.010033333333333333
WA,529,Vinclozolin,0.0840494623655914
WA,536,Triazophos,0.0082
WA,537,Oxamyl,0.05214509803921569
WA,539,Permethrin Total,1.5414061855670103
WA,540,Pronamide,0.004746153846153846
WA,546,Fenvalerate,0.018769230769230767
WA,556,Resmethrin,0.017
WA,562,Pirimiphos methyl,0.0093
WA,597,Cypermethrin,0.3734068728522337
WA,604,Imazalil,0.08648406524466751
WA,607,Metalaxyl/Mefenoxam,0.07327479224376732
WA,608,Triadimefon,0.009075
WA,611,Thiophanate methyl,0.027092857142857144
WA,612,Deltamethrin  (includes parent Tralomethrin),0.01650681818181818
WA,623,Propargite,0.2352873417721519
WA,624,Tetrahydrophthalimide (THPI),0.3013196629213483
WA,626,Iprodione,0.6330842401500938
WA,633,Hexazinone,11.1
WA,638,Triadimenol,0.046200000000000005
WA,639,Fenbutatin oxide,0.18870833333333334
WA,651,Diflubenzuron,0.013848484848484848
WA,658,Bendiocarb,0.017
WA,666,Carbendazim (MBC),0.04241833740831296
WA,675,Propachlor,4.9
WA,679,Myclobutanil,0.031105537459283388
WA,699,Clofentezine,0.02805
WA,706,Disulfoton sulfoxide,0.005
WA,713,Oxyfluorfen,0.002871428571428571
WA,714,Esfenvalerate,0.017325
WA,719,Clomazone,0.0038
WA,720,Norflurazon desmethyl,0.007566666666666666
WA,723,Formetanate hydrochloride,0.03208311688311689
WA,730,Ethephon,0.26208000000000004
WA,736,Fluridone,0.0098
WA,737,Oryzalin,0.0167
WA,740,Bensulide oxygen analog,0.0045000000000000005
WA,745,Fenamiphos sulfone,0.013
WA,746,Fenamiphos sulfoxide,0.0057
WA,758,Bentazon,0.5553097345132744
WA,772,Chlorpyrifos oxygen analog,0.0031
WA,778,Molinate,0.0013
WA,779,Parathion methyl oxygen analog,0.01
WA,780,Tebuthiuron,1.0367391304347826
WA,781,Cyfluthrin,0.1164031746031746
WA,784,Desethyl-desisopropyl atrazine,44.5
WA,785,Desisopropyl atrazine,9.0
WA,804,Tricyclazole,0.025500000000000002
WA,808,Fenpropathrin,0.08094880952380952
WA,855,Isoprothiolane,0.0017333333333333333
WA,877,Cymoxanil,0.04125
WA,886,Fenpropimorph,0.005
WA,900,Endosulfan I,0.02794576802507837
WA,901,Endosulfan II,0.022803115264797506
WA,902,Endosulfan sulfate,0.03223304843304844
WA,903,BHC alpha,0.0012
WA,906,"DDT p,p'",0.003786842105263158
WA,907,"DDT o,p'",0.002206
WA,908,"DDD p,p'",0.023361538461538465
WA,909,"DDD o,p'",0.005527777777777777
WA,910,"DDE p,p'",0.009233951332560834
WA,911,"DDE o,p'",0.002057142857142857
WA,930,Bifenthrin,0.02063817097415507
WA,942,Prometon,0.5274731182795699
WA,948,Abamectin,0.0067
WA,954,Hexaconazole,0.0063
WA,964,Desethyl atrazine,3.281111111111111
WA,967,Imidacloprid,0.04921680272108844
WA,A30,Fenbuconazole,0.03954761904761905
WA,A46,Oxadixyl,0.029
WA,A47,Oxamyl oxime,0.08135164835164836
WA,A58,Tebuconazole,0.07485508196721312
WA,A61,Triflumizole,0.02594328358208955
WA,A68,"1,2,4-Triazole",0.065
WA,A82,Fipronil,0.0028666666666666667
WA,AAD,SD-31723,0.012
WA,ABB,Spinosad,0.035240875912408764
WA,ABC,Spinosad A,0.038812
WA,ABD,Spinosad D,0.02164324324324324
WA,ABF,Pymetrozine,0.02533
WA,ABG,Tebufenozide,0.018164285714285716
WA,ABN,Acetochlor ethanesulfonic acid (ESA),4.2
WA,ABO,Acetochlor oxanilic acid (OA),1.9533333333333331
WA,ABP,Alachlor ethanesulfonic acid (ESA),16.667241379310347
WA,ABQ,Alachlor oxanilic acid (OA),1.02
WA,ACB,Imazapyr,3.433734939759036
WA,ACC,Imazaquin,19.0
WA,ACD,Imazethapyr,18.0
WA,ACG,Metolachlor ethanesulfonic acid (ESA),5.866129032258065
WA,ACH,Metolachlor oxanilic acid (OA),5.3
WA,ACM,Nicosulfuron,9.7
WA,ACV,Methoprene,0.033
WA,ADC,Prallethrin,0.06199999999999999
WA,ADE,Esfenvalerate+Fenvalerate Total,0.030970967741935484
WA,ADG,Indoxacarb,0.06583870967741935
WA,ADI,Etofenprox,0.11
WA,ADP,Triasulfuron,12.0
WA,ADW,Triazole alanine (TA),0.037745312499999996
WA,ADX,Triazole acetic acid (TAA),0.01723181818181818
WA,AED,Hydroxy atrazine,7.5
WA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",0.033401229508196725
WA,AEM,"Cyhalothrin, Lambda",0.007830303030303031
WA,AEP,Clothianidin,0.033308125
WA,AES,Methoxyfenozide,0.16031757719714965
WA,AEW,Famoxadone,0.5488999999999999
WA,AFM,Flutriafol,0.05559649122807018
WA,AFO,Dinotefuran,0.0414842105263158
WA,AFS,Fenpyroximate,0.026792035398230087
WA,AFU,Propamocarb hydrochloride,0.7063026315789473
WA,AFW,Spiromesifen Total (parent + enol metabolite),0.010400000000000001
WA,AFX,Novaluron,0.033864601769911504
WA,AGA,Cyazofamid,0.22213793103448273
WA,AGG,Flonicamid,0.11883255813953487
WA,AGH,Emamectin benzoate,0.00414
WA,AGJ,Fluoxastrobin,0.0054600000000000004
WA,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.019200000000000002
WA,AGT,Spiromesifen,0.023241666666666664
WA,AGW,Chlorantraniliprole,0.06790592592592593
WA,AGX,Mandipropamid,0.58706815920398
WA,AGY,Spinetoram,0.02684585152838428
WA,AHB,Azadirachtin A,0.014499999999999999
WA,AHF,Imidacloprid urea,0.0106
WA,AHM,Spirotetramat,0.04680340136054422
WA,AHS,Flubendiamide,0.06772549019607843
WA,AHT,Fluopicolide,0.14743445945945946
WA,AHW,Disulfoton sulfoxide oxygen analog,0.009049999999999999
WA,AJJ,Uniconazole,0.0033
WA,AJY,Spiroxamine,0.0014666666666666667
WA,AKC,Ametoctradin,0.49301
WA,AKD,Penthiopyrad,0.09953083333333333
WA,AKG,Fluopyram,0.04515213675213675
WA,AKS,Acequinocyl,0.1222
WA,AKU,Cyflufenamid,0.015170833333333333
WA,AKW,Fluxapyroxad,0.04704554455445544
WA,ALG,Thymol,0.015
WA,ALS,Sulfoxaflor,0.03856538461538461
WA,ALV,Spiromesifen alcohol,0.02939090909090909
WA,AMB,Cyantraniliprole,0.31522272727272727
WA,AMC,Cyflumetofen,0.04558888888888889
WA,AMF,Fenpropidin,0.0017
WA,AMM,Proquinazid,0.0022
WA,ANC,Tolfenpyrad,0.03422272727272727
WA,AND,Propamocarb,0.116845
WA,ANE,Flupyradifurone,0.07338148148148148
WA,ANF,Metrafenone,0.12969166666666668
WA,ANH,Isofetamid,0.0517
WA,AOG,Imidacloprid desnitro,0.0022615384615384615
WA,B10,Hexythiazox,0.03496363636363636
WA,B13,Chlorfenapyr,0.03781875
WA,B16,Pyrimethanil,0.48474826498422713
WA,B21,Carfentrazone ethyl,0.015
WA,B22,Cyprodinil,0.14983455657492353
WA,B23,Fludioxonil,0.37721673003802286
WA,B24,Pyriproxyfen,0.012309090909090908
WA,B32,Forchlorfenuron,0.00304
WA,B41,Fenhexamid,0.17280513833992095
WA,B42,Kresoxim-methyl,0.011135
WA,B43,Thiamethoxam,0.019982402234636872
WA,B44,Zoxamide,0.067
WA,B46,Clopyralid,13.496333333333334
WA,B48,Azoxystrobin,0.09132417721518987
WA,B52,Buprofezin,0.05233846153846154
WA,B56,Pyridaben,0.043383333333333336
WA,B57,Quinoxyfen,0.018795238095238094
WA,B58,Difenoconazole,0.04551849710982659
WA,B61,Pyraclostrobin,0.06485180586907449
WA,B63,Flutolanil,0.007571428571428571
WA,B64,Fenamidone,0.4168838095238095
WA,B68,Thiacloprid,0.024386567164179102
WA,B72,Tetraconazole,0.016933333333333335
WA,B73,Fenazaquin,0.007133333333333334
WA,B75,Boscalid,0.08506331967213114
WA,B77,Dimethomorph,0.32940377358490563
WA,B79,Trifloxystrobin,0.01845739910313901
WA,B80,Acetamiprid,0.036933670520231214
WA,B82,Bifenazate,0.06728
WA,B84,Etoxazole,0.011379012345679012
WA,B85,Spirodiclofen,0.03172205882352941
WA,F12,Pyriofenone,0.08176666666666667
WA,G03,Pydiflumetofen,0.0217
WI,011,Captan,0.5845669014084507
WI,014,Chlordanes Total,0.053
WI,024,Diazinon,0.011281395348837209
WI,026,"2,4-D",0.1175
WI,028,Dieldrin,0.018814912280701753
WI,031,Dinoseb,11.0
WI,032,Diuron,0.0476
WI,034,Endrin,0.025349999999999998
WI,042,Azinphos methyl,0.05179324324324325
WI,050,Lindane (BHC gamma),0.0029
WI,052,Malathion,0.027151351351351348
WI,057,Parathion methyl,0.022666666666666665
WI,058,MGK-264,0.024175000000000002
WI,065,Parathion ethyl,0.016666666666666666
WI,070,Piperonyl butoxide,0.5175113636363636
WI,083,O-Phenylphenol,0.06717575757575757
WI,102,Carbaryl,0.06195801104972375
WI,107,Ethion,0.005
WI,114,Chlorpropham,1.9045
WI,124,Coumaphos,0.0016399999999999997
WI,125,Diphenylamine (DPA),0.25213162790697674
WI,129,Linuron,0.05128620689655173
WI,134,DCPA,0.007310569105691057
WI,143,Heptachlor epoxide,0.0038875
WI,144,Dicloran,0.24945416666666664
WI,149,Simazine,1.4865
WI,151,Trifluralin,0.019790243902439025
WI,157,Thiabendazole,0.310818009478673
WI,159,Methomyl,0.1032438596491228
WI,160,Chlorpyrifos,0.06392638888888888
WI,164,Chlorothalonil,0.10155471698113208
WI,165,Phosmet,0.0664
WI,166,Phosalone,0.004
WI,168,Aldicarb sulfone,0.004666666666666667
WI,169,Aldicarb sulfoxide,0.011555555555555555
WI,170,Methamidophos,0.054501673640167364
WI,171,Dimethoate,0.0403044776119403
WI,172,Chlordane trans,0.0037666666666666664
WI,173,Chlordane cis,0.0032666666666666664
WI,175,Ethoprop,0.0102
WI,178,Omethoate,0.04136190476190476
WI,180,Carbofuran,0.4583333333333333
WI,181,Metribuzin,0.0275
WI,192,Benomyl,0.3587
WI,204,Acephate,0.16276308411214951
WI,208,Malathion oxygen analog,0.0022285714285714283
WI,219,Oxydemeton methyl,0.0156
WI,222,Permethrin cis,0.3762283333333334
WI,223,Permethrin trans,0.39768086956521737
WI,224,Profenofos,0.028
WI,230,Pendimethalin,0.0084
WI,231,Iprodione metabolite isomer,0.3962258064516129
WI,232,Cycloate,0.001
WI,235,Chlorpyrifos methyl,0.032
WI,237,Phosmet oxygen analog,0.218
WI,245,Oxydemeton methyl sulfone,0.013500000000000002
WI,249,Prometryn,0.014599999999999998
WI,253,"Dicofol o,p'",0.018666666666666668
WI,254,"Dicofol p,p'",0.08053783783783783
WI,255,Cyromazine,0.021127777777777777
WI,264,Propiconazole,0.07223409090909091
WI,271,Fenarimol,0.054000000000000006
WI,275,"Methoxychlor p,p'",0.008
WI,283,Metolachlor,32.5005
WI,297,Fluvalinate,0.0014
WI,300,DDE,0.016125
WI,304,Quintozene (PCNB),0.01586875
WI,305,Atrazine,29.36495
WI,321,Hexachlorobenzene (HCB),0.0004916666666666666
WI,329,Picloram,20.8
WI,338,Dichlorvos (DDVP),0.05122
WI,349,Oxychlordane,0.0023
WI,351,Pentachloroaniline (PCA),0.00976
WI,382,1-Naphthol,0.1769090909090909
WI,387,Pentachlorobenzene (PCB),0.01471
WI,388,Pentachlorophenyl methyl sulfide,0.011533333333333333
WI,512,3-Hydroxycarbofuran,0.09
WI,529,Vinclozolin,0.111
WI,537,Oxamyl,0.051383333333333336
WI,539,Permethrin Total,1.799483695652174
WI,540,Pronamide,0.003
WI,546,Fenvalerate,0.034583333333333334
WI,562,Pirimiphos methyl,0.005
WI,597,Cypermethrin,0.44185090909090907
WI,604,Imazalil,0.079642
WI,607,Metalaxyl/Mefenoxam,0.03776
WI,608,Triadimefon,0.0145375
WI,611,Thiophanate methyl,0.155
WI,612,Deltamethrin  (includes parent Tralomethrin),0.021
WI,623,Propargite,0.20059999999999997
WI,624,Tetrahydrophthalimide (THPI),0.16555166666666665
WI,626,Iprodione,0.8691914285714286
WI,633,Hexazinone,2.498
WI,638,Triadimenol,0.042
WI,651,Diflubenzuron,0.011066666666666667
WI,666,Carbendazim (MBC),0.027066923076923075
WI,679,Myclobutanil,0.03585229885057471
WI,699,Clofentezine,0.02
WI,714,Esfenvalerate,0.010555555555555556
WI,723,Formetanate hydrochloride,0.04021666666666667
WI,730,Ethephon,0.07192307692307692
WI,779,Parathion methyl oxygen analog,0.01
WI,781,Cyfluthrin,0.12364285714285715
WI,784,Desethyl-desisopropyl atrazine,184.2125
WI,785,Desisopropyl atrazine,60.76057142857143
WI,808,Fenpropathrin,0.07828125
WI,833,Prochloraz,0.013
WI,900,Endosulfan I,0.02630980392156863
WI,901,Endosulfan II,0.02382967741935484
WI,902,Endosulfan sulfate,0.03230844155844156
WI,906,"DDT p,p'",0.0031666666666666666
WI,907,"DDT o,p'",0.00262
WI,908,"DDD p,p'",0.006505263157894737
WI,909,"DDD o,p'",0.0016333333333333332
WI,910,"DDE p,p'",0.008964903846153846
WI,930,Bifenthrin,0.024872033898305085
WI,942,Prometon,15.7732
WI,964,Desethyl atrazine,49.30429629629629
WI,967,Imidacloprid,0.021176807980049873
WI,A30,Fenbuconazole,0.013387500000000002
WI,A47,Oxamyl oxime,0.07652173913043478
WI,A58,Tebuconazole,0.07508000000000001
WI,A61,Triflumizole,0.020054545454545453
WI,A66,Vinclozolin metabolite E,0.006
WI,AAF,Lambda cyhalothrin R ester,0.017
WI,ABB,Spinosad,0.015992592592592593
WI,ABC,Spinosad A,0.040002857142857146
WI,ABD,Spinosad D,0.009769565217391305
WI,ABF,Pymetrozine,0.015059999999999999
WI,ABG,Tebufenozide,0.0475625
WI,ABN,Acetochlor ethanesulfonic acid (ESA),25.894000000000002
WI,ABO,Acetochlor oxanilic acid (OA),17.0
WI,ABP,Alachlor ethanesulfonic acid (ESA),214.9993103448276
WI,ABQ,Alachlor oxanilic acid (OA),19.054000000000002
WI,ACB,Imazapyr,1.665
WI,ACG,Metolachlor ethanesulfonic acid (ESA),189.14568571428572
WI,ACH,Metolachlor oxanilic acid (OA),68.6976842105263
WI,ADC,Prallethrin,0.0576
WI,ADE,Esfenvalerate+Fenvalerate Total,0.036449999999999996
WI,ADG,Indoxacarb,0.32539166666666663
WI,ADW,Triazole alanine (TA),0.035616666666666665
WI,ADX,Triazole acetic acid (TAA),0.028546153846153846
WI,AED,Hydroxy atrazine,13.475999999999999
WI,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",0.021245945945945945
WI,AEM,"Cyhalothrin, Lambda",0.012927272727272726
WI,AEP,Clothianidin,0.03054
WI,AES,Methoxyfenozide,0.03373020833333334
WI,AEW,Famoxadone,0.11766666666666668
WI,AFB,Dimethenamid ethanesulfonic acid (ESA),3.0
WI,AFO,Dinotefuran,0.04321666666666666
WI,AFS,Fenpyroximate,0.018946153846153845
WI,AFU,Propamocarb hydrochloride,0.6841764705882353
WI,AFW,Spiromesifen Total (parent + enol metabolite),0.14
WI,AFX,Novaluron,0.002466666666666667
WI,AGA,Cyazofamid,0.014666666666666668
WI,AGG,Flonicamid,0.08375555555555556
WI,AGJ,Fluoxastrobin,0.002
WI,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.0062
WI,AGW,Chlorantraniliprole,0.02680212765957447
WI,AGX,Mandipropamid,0.08845416666666667
WI,AGY,Spinetoram,0.007804
WI,AHM,Spirotetramat,0.0115
WI,AHS,Flubendiamide,0.005
WI,AHT,Fluopicolide,0.0689
WI,AKD,Penthiopyrad,0.007700000000000001
WI,B10,Hexythiazox,0.0195
WI,B13,Chlorfenapyr,0.1135
WI,B16,Pyrimethanil,0.3239692307692308
WI,B22,Cyprodinil,0.09780163934426228
WI,B23,Fludioxonil,0.30178984375
WI,B24,Pyriproxyfen,0.029549999999999996
WI,B41,Fenhexamid,0.16440000000000002
WI,B42,Kresoxim-methyl,0.0165
WI,B43,Thiamethoxam,0.021283333333333335
WI,B46,Clopyralid,0.025
WI,B48,Azoxystrobin,0.0997204081632653
WI,B52,Buprofezin,0.07670588235294118
WI,B56,Pyridaben,0.012
WI,B57,Quinoxyfen,0.0025
WI,B58,Difenoconazole,0.04489230769230769
WI,B61,Pyraclostrobin,0.058640109890109884
WI,B63,Flutolanil,0.00775
WI,B64,Fenamidone,0.36982857142857145
WI,B68,Thiacloprid,0.00848421052631579
WI,B75,Boscalid,0.068414
WI,B77,Dimethomorph,0.13658285714285714
WI,B79,Trifloxystrobin,0.011860714285714285
WI,B80,Acetamiprid,0.04112741935483871
WI,B82,Bifenazate,0.14014285714285715
WI,B85,Spirodiclofen,0.016333333333333335
WV,102,Carbaryl,0.0005
WY,153,Bromacil,972.0
WY,305,Atrazine,1.099
WY,329,Picloram,265.0
WY,718,Chlorsulfuron,5.6
WY,758,Bentazon,0.5
WY,780,Tebuthiuron,3.4499999999999997
WY,784,Desethyl-desisopropyl atrazine,25.0
WY,942,Prometon,12.825
WY,964,Desethyl atrazine,24.8
WY,ACB,Imazapyr,46.239999999999995
WY,ACG,Metolachlor ethanesulfonic acid (ESA),27.219800000000003
WY,ACH,Metolachlor oxanilic acid (OA),5.45
WY,ACI,Metsulfuron methyl,23.366
WY,AEY,Dimethenamid oxanilic acid (OA),31.375
WY,AFB,Dimethenamid ethanesulfonic acid (ESA),108.5
