city_ascii,state_id,county_name,lat,lng
Sanborn,IA,O'Brien,43.1814,-95.6554
Madison Center,CT,South Central Connecticut,41.2794,-72.6003
Milam,TX,Sabine,31.4541,-93.7979
Laguna Park,TX,Bosque,31.8643,-97.3861
Weldon,NC,Halifax,36.4239,-77.613
Hartley,IA,O'Brien,43.1791,-95.4768
Sunnyside-Tahoe City,CA,Placer,39.1507,-120.1596
Southside Place,TX,Harris,29.7089,-95.4366
Olivet,NJ,Salem,39.5402,-75.1727
Lomas Verdes Comunidad,PR,Moca,18.3823,-67.1201
Malta,IL,DeKalb,41.9291,-88.8669
New Market,MD,Frederick,39.3889,-77.2789
Westwood Shores,TX,Trinity,30.9376,-95.3254
Cane Savannah,SC,Sumter,33.8923,-80.4396
Pinewood Estates,TX,Hardin,30.1692,-94.3207
Upper Fruitland,NM,San Juan,36.7204,-108.3236
Coeburn,VA,Wise,36.9444,-82.4698
Stuart,VA,Patrick,36.6404,-80.2687
Sea Breeze,NC,New Hanover,34.0698,-77.8965
Itta Bena,MS,Leflore,33.5003,-90.3256
Blawnox,PA,Allegheny,40.4922,-79.86
Benld,IL,Macoupin,39.093,-89.8023
Prosperity,WV,Raleigh,37.8385,-81.1986
Sackets Harbor,NY,Jefferson,43.9418,-76.1182
Rural Retreat,VA,Wythe,36.901,-81.2765
Oak Grove,LA,West Carroll,32.8619,-91.3911
Barry,IL,Pike,39.6982,-91.0399
River Hills,WI,Milwaukee,43.1716,-87.9353
Farwell,TX,Parmer,34.3855,-103.0373
Gilman,IL,Iroquois,40.7626,-87.9975
Gallitzin,PA,Cambria,40.481,-78.5547
Legend Lake,WI,Menominee,44.8909,-88.544
Downs,IL,McLean,40.3988,-88.8894
Cresson,PA,Cambria,40.4626,-78.5866
Ogden,KS,Riley,39.1128,-96.7028
Shawsville,VA,Montgomery,37.1707,-80.2527
Nashville,IN,Brown,39.208,-86.2385
West Salem,OH,Wayne,40.9696,-82.1082
Union City,OH,Darke,40.1996,-84.7943
Newton,AL,Dale,31.3423,-85.5893
Brooklet,GA,Bulloch,32.3897,-81.6668
Kaloko,HI,Hawaii,19.7216,-155.9505
Bellefonte,DE,New Castle,39.7668,-75.4982
Pine,AZ,Gila,34.3788,-111.4574
Morrisville,NY,Madison,42.8987,-75.6448
Galena,IN,Floyd,38.3513,-85.9372
Bull Run Mountain Estates,VA,Prince William,38.9106,-77.6638
Garrison,ND,McLean,47.6532,-101.4219
Beaver,OK,Beaver,36.815,-100.5236
Parsons,WV,Tucker,39.0942,-79.6785
Nissequogue,NY,Suffolk,40.9023,-73.1923
Orfordville,WI,Rock,42.6294,-89.2572
Bruce,MS,Calhoun,33.9909,-89.3454
St. Michaels,MD,Talbot,38.7883,-76.2244
Fifth Street,TX,Fort Bend,29.5982,-95.552
Glide,OR,Douglas,43.3029,-123.0666
Palmer,TX,Cameron,26.0703,-97.6342
Boyd,TX,Wise,33.0843,-97.5632
Arnaudville,LA,St. Landry,30.4023,-91.932
Tennille,GA,Washington,32.9359,-82.8134
Sylvan Springs,AL,Jefferson,33.5302,-87.0312
Youngsville,PA,Warren,41.8525,-79.3167
Point Venture,TX,Travis,30.3817,-98.001
Island Heights,NJ,Ocean,39.9424,-74.1454
North Charleroi,PA,Washington,40.15,-79.9084
Las Campanas,NM,Santa Fe,35.7159,-106.0582
Oak Bluffs,MA,Dukes,41.4551,-70.5657
Edgeworth,PA,Allegheny,40.5546,-80.1923
Cohoe,AK,Kenai Peninsula,60.2681,-151.2843
Orange Blossom,CA,Stanislaus,37.8097,-120.7115
Arlington,NE,Washington,41.4548,-96.3565
Crandon,WI,Forest,45.5686,-88.8973
Enterprise,UT,Washington,37.5717,-113.7431
Latta,SC,Dillon,34.339,-79.4337
Coal Run Village,KY,Pike,37.5372,-82.5577
De Graff,OH,Logan,40.3127,-83.9167
Holliday,TX,Archer,33.8141,-98.6899
Foxcliff Estates,IN,Morgan,39.4787,-86.3917
Iota,LA,Acadia,30.326,-92.4956
Arcadia,IN,Hamilton,40.1742,-86.0211
Tryon,NC,Polk,35.2086,-82.2379
Colmar Manor,MD,Prince George's,38.9301,-76.9437
West Conshohocken,PA,Montgomery,40.0702,-75.3188
Queen Anne,MD,Prince George's,38.9021,-76.6973
Sunriver,OR,Deschutes,43.8815,-121.4368
Harrisville,RI,Providence,41.9687,-71.6768
Steelville,MO,Crawford,37.9696,-91.3545
Holiday Valley,OH,Clark,39.8536,-83.962
Southport,CT,Greater Bridgeport,41.135,-73.2873
Steele,AL,St. Clair,33.937,-86.2004
Hoopers Creek,NC,Henderson,35.448,-82.4294
Pewee Valley,KY,Oldham,38.3105,-85.4896
Spring Valley,AZ,Yavapai,34.3452,-112.1592
Glendale,MS,Forrest,31.368,-89.3086
Rollingwood,TX,Travis,30.2736,-97.7867
Poetry,TX,Hunt,32.8257,-96.2458
Colwich,KS,Sedgwick,37.7818,-97.5363
El Rancho,NM,Santa Fe,35.8928,-106.0856
Marmaduke,AR,Greene,36.19,-90.385
Samson,AL,Geneva,31.1124,-86.0462
Congress,AZ,Yavapai,34.1526,-112.8642
Belleair Beach,FL,Pinellas,27.9242,-82.8359
Osborne,KS,Osborne,39.4404,-98.6994
Scottville,MI,Mason,43.9511,-86.2798
Craig Beach,OH,Mahoning,41.116,-80.9827
Moorhead,MS,Sunflower,33.4494,-90.5063
Robbins,NC,Moore,35.4279,-79.5828
Lakemont,PA,Blair,40.4642,-78.3922
Syracuse,KS,Hamilton,37.962,-101.7782
Home Garden,CA,Kings,36.3028,-119.637
Cairo,IL,Alexander,37.0062,-89.1819
Key Vista,FL,Pasco,28.1946,-82.7703
Waterman,IL,DeKalb,41.7683,-88.7659
Littlerock,CA,Los Angeles,34.5232,-117.9808
Randolph,WI,Dodge,43.5397,-89.0029
Wright,WY,Campbell,43.7492,-105.4948
Cleora,OK,Delaware,36.5738,-94.948
West Jefferson,NC,Ashe,36.3938,-81.4898
Pine Grove Mills,PA,Centre,40.7315,-77.8884
Rosenhayn,NJ,Cumberland,39.4787,-75.138
Wellington,UT,Carbon,39.5358,-110.7344
Moody AFB,GA,Lowndes,30.9714,-83.1954
Tano Road,NM,Santa Fe,35.7374,-105.9819
Camp Barrett,VA,Stafford,38.5198,-77.4441
Lusk,WY,Niobrara,42.7613,-104.4584
Heritage Pines,FL,Pasco,28.4267,-82.6254
Kyle,SD,Oglala Lakota,43.4245,-102.1801
La Villita,NM,Rio Arriba,36.1001,-106.0515
Smoke Rise,AL,Blount,33.8789,-86.824
Sharpsburg,NC,Nash,35.8663,-77.8306
Emigration Canyon,UT,Salt Lake,40.7886,-111.7414
Zeigler,IL,Franklin,37.9066,-89.0521
Coldstream,OH,Hamilton,39.0479,-84.3475
Minco,OK,Grady,35.3175,-97.9517
Head of the Harbor,NY,Suffolk,40.8981,-73.1624
Shorewood-Tower Hills-Harbert,MI,Berrien,41.8817,-86.6142
Curtice,OH,Ottawa,41.616,-83.3743
Newcastle,CA,Placer,38.8677,-121.1318
Baker,MT,Fallon,46.364,-104.2741
Bonneau Beach,SC,Berkeley,33.3229,-79.99
Red Lake,AZ,Coconino,35.3579,-112.1705
Brooklyn Heights,OH,Cuyahoga,41.418,-81.6681
Birchwood Lakes,PA,Pike,41.2513,-74.9103
Wathena,KS,Doniphan,39.7602,-94.9396
Louisville,NE,Cass,40.9964,-96.1612
Mill Hall,PA,Clinton,41.1045,-77.4888
Sanborn,NY,Niagara,43.1451,-78.8777
Wetumka,OK,Hughes,35.2412,-96.2385
Kaumakani,HI,Kauai,21.9187,-159.624
Summerdale,AL,Baldwin,30.4783,-87.6904
Waverly,IL,Morgan,39.5925,-89.9526
Cumings,TX,Fort Bend,29.5836,-95.7966
Bartlett,TX,Williamson,30.7952,-97.4324
Harristown,IL,Macon,39.8429,-89.0608
Oolitic,IN,Lawrence,38.8935,-86.5254
Stony Point,NC,Alexander,35.8669,-81.047
Plain View,NC,Sampson,35.2457,-78.5634
Fort Loramie,OH,Shelby,40.3442,-84.3694
Lincoln,MO,Benton,38.394,-93.3313
Vernon Center,NJ,Sussex,41.1874,-74.5015
Powhatan Point,OH,Belmont,39.8625,-80.8098
Eleanor,WV,Putnam,38.5371,-81.9254
Clintondale,NY,Ulster,41.6924,-74.0429
Playita,PR,Yabucoa,18.0404,-65.9071
Kirkland,IL,DeKalb,42.0905,-88.849
Girard,IL,Macoupin,39.4466,-89.7821
Ashley,OH,Delaware,40.4098,-82.9516
Guayabal,PR,Juana Díaz,18.076,-66.5016
Ellaville,GA,Schley,32.238,-84.3089
Elizabethville,PA,Dauphin,40.5472,-76.816
Rose Lodge,OR,Lincoln,45.0187,-123.8882
Decatur,AR,Benton,36.3402,-94.4578
Sundown,TX,Hockley,33.4576,-102.4908
Del Rey,CA,Fresno,36.6565,-119.5981
Fairmount Heights,MD,Prince George's,38.9016,-76.9153
Southmayd,TX,Grayson,33.6231,-96.7287
Panora,IA,Guthrie,41.6911,-94.3639
Virginia,IL,Cass,39.9524,-90.2108
Brownsboro,TX,Henderson,32.2984,-95.6131
Centennial Park,AZ,Mohave,36.9538,-112.9813
Fairbank,IA,Buchanan,42.6401,-92.0477
Gamerco,NM,McKinley,35.5699,-108.7641
Waterville,WA,Douglas,47.648,-120.0707
Lenox,IA,Taylor,40.8835,-94.5583
Yates Center,KS,Woodson,37.8668,-95.7539
Rincon,PR,Rincón,18.3389,-67.2515
Chinook,MT,Blaine,48.5902,-109.2319
Rosanky,TX,Bastrop,29.9537,-97.3065
Remington,IN,Jasper,40.7667,-87.1391
Palma Sola,PR,Canóvanas,18.324,-65.8715
Trumansburg,NY,Tompkins,42.541,-76.6618
Wallace,LA,St. John the Baptist,30.0303,-90.6569
Banks Springs,LA,Caldwell,32.0764,-92.085
Forest Meadows,CA,Calaveras,38.1717,-120.399
Greenville,IN,Floyd,38.3716,-85.9826
Lake Dunlap,TX,Guadalupe,29.6683,-98.0773
Montague,CA,Siskiyou,41.7275,-122.5302
Linn,MO,Osage,38.4788,-91.845
Canton Valley,CT,Capitol,41.8316,-72.8977
Pirtleville,AZ,Cochise,31.3614,-109.5662
Pine Knot,KY,McCreary,36.6648,-84.4395
Hubbard,TX,Hill,31.847,-96.8003
Nixon,PA,Butler,40.7844,-79.9341
Laguna Heights,TX,Cameron,26.081,-97.2592
Tsaile,AZ,Apache,36.3033,-109.2157
Forest Heights,TX,Orange,30.2339,-93.761
Peach Springs,AZ,Mohave,35.5315,-113.4319
Fort Washakie,WY,Fremont,43.0069,-108.9205
Cottonwood Shores,TX,Burnet,30.555,-98.3276
West Lawn,PA,Berks,40.3289,-75.9938
Stamps,AR,Lafayette,33.3568,-93.4955
Cannelton,IN,Perry,37.9106,-86.7377
Pheasant Run,OH,Lorain,41.2072,-82.1481
Loma,CO,Mesa,39.2075,-108.805
Vander,NC,Cumberland,35.0347,-78.7887
Pelzer,SC,Anderson,34.6433,-82.4588
Central High,OK,Stephens,34.617,-98.0892
Wattsville,VA,Accomack,37.9301,-75.4943
Jordan,NY,Onondaga,43.0671,-76.473
Castleton-on-Hudson,NY,Rensselaer,42.5332,-73.7491
Bayou Gauche,LA,St. Charles,29.8081,-90.421
Westwood,PA,Cambria,40.3331,-78.9537
Stedman,NC,Cumberland,35.0114,-78.6996
Limestone,IL,Kankakee,41.1337,-87.9599
Maysville,OK,McClain,34.8546,-97.3876
Canby,MN,Yellow Medicine,44.7158,-96.269
Limon,CO,Lincoln,39.2653,-103.6857
Pandora,OH,Putnam,40.9474,-83.9567
Leland Grove,IL,Sangamon,39.7787,-89.6838
Mountain View Ranches,AZ,Coconino,35.2335,-111.4728
Baxter,TN,Putnam,36.1536,-85.6348
Gardner,IL,Grundy,41.1931,-88.3146
Buxton,NC,Dare,35.2511,-75.5475
Murphys Estates,SC,Edgefield,33.6003,-81.9439
Cadott,WI,Chippewa,44.9502,-91.1532
Browntown,PA,Luzerne,41.3139,-75.7826
South Dos Palos,CA,Merced,36.9707,-120.6467
Cambridge City,IN,Wayne,39.8125,-85.1703
Mendon,UT,Cache,41.7102,-111.9776
Palmer,PR,Río Grande,18.3704,-65.7733
Warren Park,IN,Marion,39.7832,-86.0516
Leadwood,MO,St. Francois,37.8618,-90.5892
Millers Creek,NC,Wilkes,36.1909,-81.2356
Mustang Ridge,TX,Travis,30.0574,-97.6851
Granville,IL,Putnam,41.2658,-89.2307
Lake Mohawk,OH,Carroll,40.6608,-81.1929
Wellman,IA,Washington,41.4693,-91.8353
Pine Mountain,GA,Harris,32.8522,-84.8521
Edmore,MI,Montcalm,43.4073,-85.0367
Dover Beaches South,NJ,Ocean,39.9539,-74.0806
Granite,OK,Greer,34.956,-99.3692
Lockport Heights,LA,Lafourche,29.6564,-90.5486
Byng,OK,Pontotoc,34.8657,-96.6678
Fort Belknap Agency,MT,Blaine,48.4278,-108.6829
Tarkio,MO,Atchison,40.443,-95.3835
Rio Rancho Estates,NM,Sandoval,35.3004,-106.7985
Gorman,NC,Durham,36.0417,-78.8092
Centre Hall,PA,Centre,40.8448,-77.685
Nashua,IA,Chickasaw,42.9503,-92.5417
Roland,IA,Story,42.1661,-93.5028
Greenback,TN,Loudon,35.6487,-84.1725
Carbon Hill,AL,Walker,33.8944,-87.5224
Cherryville,PA,Northampton,40.7549,-75.5309
Robersonville,NC,Martin,35.8247,-77.2533
Ethete,WY,Fremont,43.0008,-108.723
Princeton,NC,Johnston,35.4671,-78.1613
Brass Castle,NJ,Warren,40.7621,-75.014
Crane,MO,Stone,36.9028,-93.5716
Montpelier,IN,Blackford,40.5498,-85.287
Quinlan,TX,Hunt,32.909,-96.1312
Callahan,FL,Nassau,30.5655,-81.8319
Spencer,TN,Van Buren,35.7393,-85.456
Linden,TN,Perry,35.6123,-87.8429
Tyhee,ID,Bannock,42.9552,-112.4561
Gordonsville,TN,Smith,36.1817,-85.9324
Astor,FL,Lake,29.1635,-81.5349
Inverness,CA,Marin,38.0821,-122.8471
Williamsville,IL,Sangamon,39.9548,-89.5468
Van Meter,IA,Dallas,41.5192,-93.9426
South Coventry,CT,Capitol,41.7731,-72.3084
Taft Southwest,TX,San Patricio,27.9711,-97.4055
Mescal,AZ,Cochise,31.9676,-110.4368
Morenci,AZ,Greenlee,33.0539,-109.331
Greilickville,MI,Leelanau,44.805,-85.6634
Mayo,FL,Lafayette,30.0511,-83.1768
Crugers,NY,Westchester,41.2279,-73.9259
Danbury,TX,Brazoria,29.2274,-95.3461
Peridot,AZ,Gila,33.3016,-110.4572
East Palatka,FL,Putnam,29.6502,-81.5997
Sedgwick,KS,Harvey,37.918,-97.4201
Durand,IL,Winnebago,42.4338,-89.3268
Sunman,IN,Ripley,39.2373,-85.0931
Roscoe,TX,Nolan,32.4419,-100.5322
Nora Springs,IA,Floyd,43.1445,-93.0093
Sarcoxie,MO,Jasper,37.0682,-94.1256
Washburn,ND,McLean,47.292,-101.0278
Stanfield,NC,Stanly,35.2337,-80.4303
Haverford College,PA,Delaware,40.0081,-75.3065
Mount Vernon,AL,Mobile,31.0889,-88.0137
Crooks,SD,Minnehaha,43.6592,-96.8094
Hackleburg,AL,Marion,34.2693,-87.8303
Stanleytown,VA,Henry,36.7514,-79.9524
Riesel,TX,McLennan,31.4763,-96.9303
Hudson,PA,Luzerne,41.2773,-75.8312
Niverville,NY,Columbia,42.4484,-73.6497
Roberta,GA,Crawford,32.7196,-84.0104
Lake Waccamaw,NC,Columbus,34.3141,-78.5117
Pepeekeo,HI,Hawaii,19.8325,-155.1056
Hansen,ID,Twin Falls,42.5314,-114.3011
Tonka Bay,MN,Hennepin,44.9167,-93.5885
Thunder Mountain,NM,Santa Fe,35.1009,-106.2278
Great Falls Crossing,VA,Fairfax,38.9808,-77.3256
Coal City,WV,Raleigh,37.6776,-81.218
Cedar Glen Lakes,NJ,Ocean,39.9527,-74.3995
Avilla,AR,Saline,34.7003,-92.5794
Springfield,NJ,Union,40.706,-74.313
Erin,TN,Houston,36.316,-87.7025
Limestone Creek,FL,Palm Beach,26.9432,-80.1407
Oblong,IL,Crawford,39.0022,-87.9107
Cypress Quarters,FL,Okeechobee,27.2479,-80.8115
Centre Grove,NJ,Cumberland,39.3628,-75.1351
Nottingham,PA,Chester,39.7509,-76.0258
Sulligent,AL,Lamar,33.8912,-88.1266
Avalon,NJ,Cape May,39.0906,-74.7356
Oakdale,PA,Allegheny,40.4001,-80.1872
Helena,OK,Alfalfa,36.5463,-98.2718
Fall Creek,WI,Eau Claire,44.7639,-91.2783
Big Sandy,TX,Upshur,32.586,-95.1127
Forsyth,MT,Rosebud,46.2669,-106.6749
Payne,OH,Paulding,41.0797,-84.7272
Timberlane,IL,Boone,42.3372,-88.8696
Eustace,TX,Henderson,32.3076,-96.0138
New Baltimore,OH,Hamilton,39.2744,-84.6705
Cavalero,WA,Snohomish,47.9875,-122.0748
Chrisman,IL,Edgar,39.8044,-87.6749
Lakes East,CT,Western Connecticut,41.3314,-73.4911
Rock Hall,MD,Kent,39.139,-76.243
Hebron,IL,McHenry,42.4652,-88.4344
Forest,OH,Hardin,40.8051,-83.5116
Barneveld,WI,Iowa,43.0117,-89.8969
First Mesa,AZ,Navajo,35.8389,-110.3665
Wheeler,TX,Wheeler,35.4411,-100.2752
Cedar Hill,MO,Jefferson,38.3575,-90.6409
Hughestown,PA,Luzerne,41.3289,-75.77
Kersey,CO,Weld,40.391,-104.5794
LeChee,AZ,Coconino,36.871,-111.4328
Willacoochee,GA,Atkinson,31.3358,-83.0446
Nokesville,VA,Prince William,38.694,-77.5757
Yutan,NE,Saunders,41.2431,-96.3959
Rolling Hills,CA,Los Angeles,33.7601,-118.3471
Advance,MO,Stoddard,37.1038,-89.912
White Sands,NM,Doña Ana,32.3804,-106.4791
Weston,OH,Wood,41.3464,-83.7948
Bridgeport,OH,Belmont,40.0673,-80.7473
Alpine,NJ,Bergen,40.9616,-73.9198
Mishicot,WI,Manitowoc,44.2303,-87.6423
Lake Dalecarlia,IN,Lake,41.337,-87.4037
Flordell Hills,MO,St. Louis,38.7174,-90.2648
Albers,IL,Clinton,38.5452,-89.6142
Odon,IN,Daviess,38.8423,-86.9894
Seabrook Farms,NJ,Cumberland,39.5015,-75.219
Rock Creek,AL,Jefferson,33.4772,-87.0812
Silver Lake,KS,Shawnee,39.0994,-95.8563
Westlake Village,IL,Winnebago,42.3112,-89.2906
Ovid,MI,Clinton,43.0031,-84.3742
Watson,LA,Livingston,30.5749,-90.9508
Dickson,OK,Carter,34.1877,-96.9968
Kensington,NY,Nassau,40.7932,-73.7222
Belle,WV,Kanawha,38.2336,-81.5385
Belle Plaine,KS,Sumner,37.3934,-97.2795
Woodbury Center,CT,Naugatuck Valley,41.5439,-73.2048
Indian Hills,CO,Jefferson,39.6294,-105.2509
Hagan,GA,Evans,32.1536,-81.9304
Rogers,TX,Bell,30.93,-97.229
Bushyhead,OK,Rogers,36.4596,-95.5164
Manning,IA,Carroll,41.9092,-95.0643
New Middletown,OH,Mahoning,40.9646,-80.5597
Lynchburg,OH,Highland,39.2401,-83.788
New Paris,OH,Preble,39.8565,-84.792
Cambridge,WI,Dane,43.0071,-89.0214
Leonville,LA,St. Landry,30.4661,-91.9811
West Alexandria,OH,Preble,39.745,-84.5361
Harmony,RI,Providence,41.8964,-71.6052
Spring Hope,NC,Nash,35.9441,-78.109
Duson,LA,Lafayette,30.2365,-92.193
Cienega Springs,AZ,La Paz,34.2009,-114.2089
Traer,IA,Tama,42.1895,-92.4639
Oglala,SD,Oglala Lakota,43.1849,-102.7268
Gettysburg,SD,Potter,45.006,-99.9539
Baltic,SD,Minnehaha,43.7603,-96.7371
Nashville,MI,Barry,42.6032,-85.0941
Coto Norte,PR,Manatí,18.4328,-66.4409
Walker Valley,NY,Ulster,41.6399,-74.3761
New Castle Northwest,PA,Lawrence,41.0221,-80.3566
Lyman,MS,Harrison,30.5044,-89.1348
Lincoln,DE,Sussex,38.868,-75.4229
Hemphill,TX,Sabine,31.3431,-93.8511
Catawba,SC,York,34.8464,-80.9061
Crainville,IL,Williamson,37.7511,-89.06
Beulaville,NC,Duplin,34.9228,-77.7724
Sullivan Gardens,TN,Sullivan,36.4877,-82.5912
Kimball,TN,Marion,35.0469,-85.674
Lake Bryan,TX,Brazos,30.718,-96.4669
Metlakatla,AK,Prince of Wales-Hyder,55.1182,-131.5689
Logan,IA,Harrison,41.6454,-95.7914
Ravenna,MI,Muskegon,43.1888,-85.9415
Jefferson Heights,NY,Greene,42.2361,-73.8822
Cresson,TX,Hood,32.5299,-97.6154
Bayard,NE,Morrill,41.7572,-103.323
Arbury Hills,IL,Will,41.5353,-87.8461
Mathews,LA,Lafourche,29.6821,-90.5559
St. Vincent College,PA,Westmoreland,40.2914,-79.4054
Red Lake,MN,Beltrami,47.8701,-95.0059
Walford,IA,Linn,41.8799,-91.8306
Crested Butte,CO,Gunnison,38.8676,-106.9773
Onancock,VA,Accomack,37.7102,-75.7434
Adwolf,VA,Smyth,36.7942,-81.5937
Elizabeth,PA,Allegheny,40.2715,-79.8872
Parrish,AL,Walker,33.7323,-87.2802
Ilwaco,WA,Pacific,46.31,-124.0417
Silver Lake,NJ,Cumberland,39.4675,-75.2408
McConnellstown,PA,Huntingdon,40.4643,-78.067
Otisville,NY,Orange,41.4714,-74.5397
Troy,PA,Bradford,41.7839,-76.7898
Strodes Mills,PA,Mifflin,40.5488,-77.6751
Casa Loma,CA,Kern,35.3433,-118.9987
Midway,FL,Seminole,28.7924,-81.2314
Poplar Plains,CT,Western Connecticut,41.1714,-73.3771
Salisbury,MO,Chariton,39.4233,-92.8025
San Felipe Pueblo,NM,Sandoval,35.4338,-106.425
Barrackville,WV,Marion,39.5014,-80.1696
Aurora,SD,Brookings,44.2823,-96.6868
Columbus AFB,MS,Lowndes,33.6276,-88.4454
South Wilton,CT,Western Connecticut,41.173,-73.4166
University of Pittsburgh Johnstown,PA,Cambria,40.2626,-78.8297
Strawberry Point,IA,Clayton,42.6805,-91.5349
La Cygne,KS,Linn,38.3479,-94.7613
Shoemakersville,PA,Berks,40.5004,-75.97
Bonduel,WI,Shawano,44.7383,-88.4476
Laflin,PA,Luzerne,41.2898,-75.7943
Dale,IN,Spencer,38.1769,-86.9802
Ladera,CA,San Mateo,37.3999,-122.1989
Daleville,IN,Delaware,40.1187,-85.5567
Nescopeck,PA,Luzerne,41.053,-76.2123
Dallesport,WA,Klickitat,45.6316,-121.1749
Atkinson,NE,Holt,42.5309,-98.9747
Ronceverte,WV,Greenbrier,37.7503,-80.4715
Millbourne,PA,Delaware,39.9637,-75.2528
Descanso,CA,San Diego,32.8696,-116.6279
Chesterfield,SC,Chesterfield,34.733,-80.0778
Bronson,FL,Levy,29.4501,-82.6391
Clyde,NC,Haywood,35.533,-82.9108
Keshena,WI,Menominee,44.8697,-88.6002
Greenland,AR,Washington,35.9963,-94.19
Locust Grove,OK,Mayes,36.1982,-95.1689
West Hills,PA,Armstrong,40.8291,-79.5452
Rainelle,WV,Greenbrier,37.9678,-80.7718
Springmont,PA,Berks,40.3274,-76.0042
Nebo,NC,McDowell,35.7106,-81.918
Burkesville,KY,Cumberland,36.7906,-85.3675
Deadwood,SD,Lawrence,44.3871,-103.7207
Niagara,WI,Marinette,45.7801,-87.9991
Georgiana,AL,Butler,31.6391,-86.7468
Falkville,AL,Morgan,34.3793,-86.9086
Lakeshire,MO,St. Louis,38.54,-90.3384
Taos Pueblo,NM,Taos,36.4657,-105.5634
Purdy,WA,Pierce,47.3934,-122.6117
La Honda,CA,San Mateo,37.3182,-122.2651
Bratenahl,OH,Cuyahoga,41.5538,-81.6055
Newark,AR,Independence,35.7076,-91.4434
William Paterson University of New Jersey,NJ,Passaic,40.9478,-74.1989
Montgomery,PA,Lycoming,41.171,-76.8738
New Rockford,ND,Eddy,47.6798,-99.1377
Haven,KS,Reno,37.9016,-97.7831
Minneota,MN,Lyon,44.5625,-95.9827
East Canton,OH,Stark,40.7889,-81.285
North Bennington,VT,Bennington,42.924,-73.2411
Alum Creek,WV,Lincoln,38.2875,-81.833
Big Bass Lake,PA,Lackawanna,41.2525,-75.4795
Halsey,OR,Linn,44.3827,-123.111
Cibecue,AZ,Navajo,34.0332,-110.4854
Kemp,TX,Kaufman,32.4351,-96.224
Harwich Center,MA,Barnstable,41.6923,-70.0694
Mountain Road,VA,Halifax,36.7585,-78.989
Hampton,TN,Carter,36.2772,-82.1728
Dunlap,IA,Harrison,41.8523,-95.6009
Bridgehampton,NY,Suffolk,40.9427,-72.3101
Cascade Locks,OR,Hood River,45.6763,-121.8719
Mount Gay-Shamrock,WV,Logan,37.8512,-82.023
Glencoe,FL,Volusia,29.0005,-80.9604
South Woodstock,CT,Northeastern Connecticut,41.9312,-71.9555
Bracey,VA,Mecklenburg,36.5762,-78.1107
Lake Riverside,CA,Riverside,33.5173,-116.8107
Inman,KS,McPherson,38.2323,-97.7715
Patton Village,TX,Montgomery,30.1954,-95.1643
Hanna City,IL,Peoria,40.6936,-89.8059
Dunlap,IL,Peoria,40.848,-89.6719
Bedford,IA,Taylor,40.6711,-94.724
Hayfield,MN,Dodge,43.8902,-92.8471
Broadway,NC,Lee,35.4579,-79.0547
Rock Spring,GA,Walker,34.8147,-85.2389
Shepherd,MI,Isabella,43.5235,-84.6927
Clio,AL,Barbour,31.7085,-85.6109
Shell Knob,MO,Barry,36.609,-93.5967
Manly,IA,Worth,43.2883,-93.2008
Thorndale,TX,Milam,30.6141,-97.2068
Guthrie,KY,Todd,36.6503,-87.1735
Ceresco,NE,Saunders,41.058,-96.6459
Omao,HI,Kauai,21.9236,-159.4814
Pine Prairie,LA,Evangeline,30.7818,-92.4223
Nederland,CO,Boulder,39.9633,-105.5071
Kenton,TN,Gibson,36.2021,-89.0155
Loving,NM,Eddy,32.2862,-104.0976
Grace,ID,Caribou,42.5756,-111.73
Beesleys Point,NJ,Cape May,39.2777,-74.6333
Breckenridge,MI,Gratiot,43.4074,-84.4784
Audubon Park,KY,Jefferson,38.205,-85.727
Twin Grove,IL,McLean,40.4857,-89.0993
South Windham,CT,Southeastern Connecticut,41.685,-72.1845
Prudenville,MI,Roscommon,44.3013,-84.6654
China Spring,TX,McLennan,31.6492,-97.3048
Boswell,PA,Somerset,40.1615,-79.0274
Cerro Gordo,IL,Piatt,39.8892,-88.7346
Foscoe,NC,Watauga,36.1535,-81.7737
Fox Chase,PA,Berks,40.3952,-75.9634
Sandia Knolls,NM,Bernalillo,35.1604,-106.2987
Mount Ida,AR,Montgomery,34.5509,-93.6309
Avon,MN,Stearns,45.61,-94.4618
Charlotte Hall,MD,St. Mary's,38.4667,-76.7848
Grand Ronde,OR,Polk,45.0739,-123.6211
Seven Points,TX,Henderson,32.3291,-96.2142
Benavides,TX,Duval,27.5969,-98.4137
Schoolcraft,MI,Kalamazoo,42.117,-85.6337
Ravenna,NE,Buffalo,41.0275,-98.8945
Brackettville,TX,Kinney,29.3181,-100.4109
Del Carmen,PR,Camuy,18.4678,-66.849
Pomona Park,FL,Putnam,29.5015,-81.5936
Redfield,AR,Jefferson,34.4429,-92.1844
Brickerville,PA,Lancaster,40.2226,-76.2863
Big Bend,WI,Waukesha,42.9021,-88.2121
Sturgeon,PA,Allegheny,40.3834,-80.2153
Copeland,OK,Delaware,36.6571,-94.8204
Joanna,SC,Laurens,34.4149,-81.8086
Wagon Wheel,AZ,Navajo,34.1976,-110.0272
Battle Creek,NE,Madison,41.9981,-97.5994
Mount Olive,MS,Covington,31.7539,-89.656
Wood River,NE,Hall,40.8196,-98.6041
Hurley,WI,Iron,46.4462,-90.1983
Montello,WI,Marquette,43.794,-89.3333
Lakeside,CA,Kern,35.2347,-119.0829
St. Elmo,IL,Fayette,39.021,-88.8508
Natalia,TX,Medina,29.1876,-98.8524
